,eta,delta,LA=0,LA=1,LA=2,LA=3,LA=4,LA=5,LA=6,LA=7,LA=8
24,0.5,0.02,-4.729764214832536e-16,0.693147180559946,1.2893570315922454,1.825832120180755,2.2772717396843607,2.6387165482693313,2.9135422453506115,3.0776607119065607,3.154725679471201
25,0.52,0.02,-5.531497840067676e-16,0.693147180559946,1.290039477365427,1.8256104696416728,2.2771965803423053,2.6381267398782255,2.9127934335469003,3.0764892732898765,3.1533248194314893
26,0.54,0.02,-5.823080461830493e-16,0.6931471805599458,1.2906882482225137,1.8254035661223251,2.277131870384945,2.6376103534827853,2.912135535647936,3.075420375707746,3.1520040228732498
27,0.56,0.02,-6.782057283393938e-16,0.6931471805599458,1.2913060135317354,1.825213669712298,2.277084448913524,2.6371634995665616,2.911564393242253,3.07443891730974,3.1507471327388066
28,0.5800000000000001,0.02,-7.10189692427716e-16,0.693147180559946,1.2918956093041385,1.825042309281832,2.277059822085278,2.636781304845864,2.9110749451717615,3.0735301921002183,3.1495373910080326
29,0.6,0.02,-7.719451705461343e-16,0.6931471805599458,1.2924600234110817,1.8248901156328103,2.2770620162794417,2.6364576419559227,2.910661324717,3.0726800134591814,3.148357814922091
30,0.62,0.02,-8.907805049141244e-16,0.6931471805599458,1.2930023767364878,1.8247565650282038,2.2770933183560294,2.6361847159803764,2.9103168243756463,3.0718748238297087,3.147191556887799
31,0.64,0.02,-9.72973193983893e-16,0.6931471805599458,1.2935258961860938,1.8246396037708335,2.2771538825593134,2.6359524787532904,2.910033689589076,3.0711017404900156,3.1460222259973016
32,0.66,0.02,-1.2921589254318395e-15,0.6931471805599458,1.294033873621707,1.824535116318968,2.2772411774182086,2.6357478212993586,2.9098026432461204,3.0703483871827357,3.1448340479519654
33,0.68,0.02,-8.972450603675682e-16,0.6931471805599461,1.2945296013740468,1.8244361875528057,2.2773492311680097,2.63555345489159,2.909611944504255,3.0696021979364447,3.143611558353778
34,0.7000000000000001,0.02,-9.811013221457435e-16,0.6931471805599458,1.2950162682271482,1.8243320899270556,2.2774675965695557,2.6353463098261924,2.909445625712495,3.0688486306305816,3.142338264024129
35,0.7200000000000001,0.02,-1.1130622790643869e-15,0.6931471805599458,1.2954967863814884,1.8242068899404722,2.2775798697648875,2.6350951121821184,2.9092802972200857,3.068067377736006,3.140993343436415
36,0.74,0.02,-1.0819016310007947e-15,0.6931471805599458,1.2959734940500498,1.8240375008841483,2.2776614227491234,2.6347564795031206,2.9090795113269383,3.0672251724588335,3.1395449448897335
37,0.76,0.02,-1.1041752093817928e-15,0.6931471805599458,1.2964476299169978,1.8237908862722794,2.2776756911944993,2.6342683348325058,2.908784038289329,3.0662630882967137,3.137937937398352
38,0.78,0.02,-1.1428778388077365e-15,0.6931471805599458,1.2969183879519957,1.8234199020319526,2.277567835908459,2.6335385794470234,2.908295405895215,3.0650752075317853,3.1360729584167077
39,0.8,0.02,-1.2113519822637745e-15,0.6931471805599458,1.2973812059843588,1.8228568858258645,2.277253780220221,2.6324257450673336,2.907448585964907,3.063474061288025,3.133772059990405
40,0.8200000000000001,0.02,-1.2912441298488005e-15,0.6931471805599458,1.297824663668998,1.8220034106553686,2.276601336696533,2.6307067427642186,2.9059675905137325,3.061136102482063,3.130724086298753
41,0.8400000000000001,0.02,-1.3197959164348479e-15,0.6931471805599456,1.2982248334278086,1.8207132847736673,2.275397936250571,2.6280248099159484,2.9033948701042323,3.057517954854381,3.1264000232677462
42,0.86,0.02,-1.359189724745751e-15,0.6931471805599456,1.2985348349508505,1.8187632375721208,2.273295426780311,2.6238081632002586,2.898982665467516,3.0517323748924996,3.1199256609602113
43,0.88,0.02,-1.3759304839152857e-15,0.6931471805599456,1.2986651074956919,1.8158007761048267,2.269715010682293,2.6171457802819056,2.8915322886824257,3.0423719081164897,3.10989867903987
44,0.9,0.02,-1.6305045421466727e-15,0.6931471805599456,1.2984458906207967,1.8112508560238658,2.2636837992299146,2.6065989285687925,2.879166714152803,3.0272762714095856,3.0941487014880527
45,0.92,0.02,-1.7639427245253273e-15,0.6931471805599455,1.2975615533452902,1.804159808964016,2.253570777013855,2.589928577932708,2.8590513530996446,3.0032863513851646,3.0695056907302583
46,0.9400000000000001,0.02,-1.9056072908877153e-15,0.6931471805599456,1.29551954262293,1.7930616562968482,2.23682082191829,2.563906886999921,2.8273504654114414,2.9663264407606613,3.031991255421712
47,0.9600000000000001,0.02,-2.303482383135586e-15,0.6931471805599455,1.2926087262972512,1.7774388233426532,2.2114547326802576,2.526424439807066,2.781641493691538,2.914120158688966,2.9795309490999733
48,0.98,0.02,-5.498270431612534e-15,0.6931471805599445,1.2550862712297821,1.7230032611582022,2.1110282945432326,2.4169988407916425,2.635624431326119,2.772471368806044,2.8172693721848265
49,1.0,0.02,-3.843364564321384e-15,0.6931471805599445,1.294055883177763,1.8194308202748968,2.268763823083367,2.6279253249938836,2.9017315520192257,3.069941133298969,3.1517151550224556
50,0.02,0.04,-4.117156106060338e-16,0.6931471805599466,1.290994506556765,1.877780942683111,2.3399075997076424,2.7661716915646104,3.045153435217621,3.2620335187087015,3.3080497653427794
51,0.04,0.04,-4.3512760126814175e-16,0.6931471805599463,1.2829955483647373,1.8644078068148424,2.318921862783477,2.740797106145865,3.0158333884428816,3.2324439841426913,3.2784017448133347
52,0.06,0.04,-5.204949698242195e-16,0.6931471805599462,1.2784512174645117,1.8546134764838165,2.3047637151549596,2.7213601374737935,2.9942601996558524,3.2087400482795694,3.255896448412889
53,0.08,0.04,-3.654100134455345e-16,0.693147180559946,1.2758731955568332,1.8475731301229417,2.295402067847325,2.7071971001815287,2.979454126726321,3.190986626606094,3.2403482911767907
54,0.1,0.04,-4.954939453530614e-16,0.6931471805599458,1.2745660953266689,1.8425943446615045,2.2894634967015173,2.6970137541180303,2.9697176656398843,3.1777521077095963,3.230047864939131
55,0.12000000000000001,0.04,-4.117494919239234e-16,0.693147180559946,1.2741220072350106,1.8391186677654656,2.2859453720648055,2.689653726576876,2.9635071432975577,3.1677000792676,3.223317933909196
56,0.13999999999999999,0.04,-3.72853738986006e-16,0.693147180559946,1.2742685818705093,1.836710461770616,2.2840784454074754,2.6842072231012155,2.9595699447819506,3.1597681028775795,3.2187864632417944
57,0.16,0.04,-3.2562995811068334e-16,0.693147180559946,1.2748133435284215,1.8350391977661706,2.2832729378947616,2.6800002135653336,2.9569548420082814,3.153169240588529,3.2154259438730803
58,0.18,0.04,-3.183861323457642e-16,0.693147180559946,1.2756179817873536,1.8338614382523237,2.283092546994146,2.676560769018523,2.95499101085057,3.1473640810903807,3.212534216995633
59,0.19999999999999998,0.04,-2.6635120433003785e-16,0.693147180559946,1.276584054220819,1.8330041938702695,2.2832332044305623,2.673580491170375,2.9532499252198847,3.142019258592181,3.2096880766919447
60,0.22,0.04,-3.606666289409108e-16,0.6931471805599461,1.2776429954331991,1.8323491063803028,2.283498508732364,2.6708742948550377,2.9514940631196174,3.136956622047049,3.2066797218167356
61,0.24,0.04,-3.473546591418617e-16,0.6931471805599461,1.2787482502606442,1.8318181716399091,2.2837731160813792,2.6683426863786543,2.9496214190011028,3.1321018736592814,3.2034488715953278
62,0.26,0.04,-3.534736251528272e-16,0.6931471805599462,1.279868948825188,1.8313617811590728,2.283997760255019,2.6659402132137697,2.9476151233959573,3.1274406939480954,3.200022295313028
63,0.28,0.04,-4.4311681602664426e-16,0.6931471805599462,1.2809849934724367,1.830949427728123,2.2841486905173554,2.6636518411307524,2.945503872840953,3.1229863829246156,3.1964674745610258
64,0.30000000000000004,0.04,-4.461322533188694e-16,0.6931471805599462,1.2820834557039258,1.8305629623878863,2.2842225665128084,2.661477057540349,2.943334636631415,3.118759163597444,3.1928617421086507
65,0.32,0.04,-4.842792291314145e-16,0.6931471805599461,1.2831560853699706,1.8301919743816835,2.284226406536048,2.659420254022461,2.9411561189794093,3.1147749347556775,3.1892746441620097
66,0.34,0.04,-4.601726714525571e-16,0.6931471805599462,1.2841976731885925,1.8298307559288898,2.284171466610735,2.657485552031292,2.9390101850230743,3.1110405331721416,3.1857598621782666
67,0.36000000000000004,0.04,-4.4039275806827453e-16,0.6931471805599462,1.2852050122566903,1.8294763556147886,2.28406981445856,2.6556744252295537,2.9369284503243414,3.1075528805850494,3.182353154009133
68,0.38,0.04,-4.48029607120719e-16,0.6931471805599462,1.2861762500474399,1.8291273331394073,2.2839325693825594,2.653984893868025,2.9349318229604093,3.1043001056633917,3.179073586053316
69,0.4,0.04,-5.448149798057847e-16,0.6931471805599462,1.287110480016542,1.8287829442503298,2.283769077583953,2.6524114930596756,2.9330314969083195,3.101263442556389,3.1759262469065357
70,0.42000000000000004,0.04,-4.503437011326181e-16,0.6931471805599462,1.2880074734725049,1.8284425802300648,2.2835865612895674,2.650945550276119,2.931230491886643,3.0984192493255973,3.1729053834152374
71,0.44,0.04,-4.586988341243342e-16,0.6931471805599462,1.2888674911810316,1.8281053550419017,2.283389978802139,2.649575532083606,2.929525253066542,3.095740836705416,3.1699974125199812
72,0.46,0.04,-4.528102610750227e-16,0.6931471805599462,1.2896911402877196,1.827769778757149,2.2831819624699636,2.6482873550047947,2.9279070804230174,3.0931999859736394,3.16718356363243
73,0.48000000000000004,0.04,-5.052720936961656e-16,0.6931471805599462,1.2904792581596038,1.8274334842989068,2.282962778181089,2.6470646265490183,2.926363293801519,3.0907681126802196,3.1644420519381855
74,0.5,0.04,-5.013418608209058e-16,0.6931471805599462,1.2912328135395958,1.8270929910291693,2.282730289366195,2.6458888115928434,2.9248780973017183,3.088417043818406,3.161749728510668
75,0.52,0.04,-5.723774319094405e-16,0.6931471805599462,1.291952819256446,1.8267434966345983,2.282479922540535,2.6447393214110364,2.9234331180363773,3.0861193543622525,3.1590831454002704
76,0.54,0.04,-6.154338106842711e-16,0.6931471805599462,1.2926402512682804,1.8263786900412464,2.2822046280092168,2.643593507658881,2.9220075834895742,3.083848181643195,3.1564189518702657
77,0.56,0.04,-5.737157439661024e-16,0.6931471805599462,1.2932959672791868,1.8259905740229216,2.281894814253649,2.6424265188211677,2.920578084736261,3.0815764217770085,3.1537335233279795
78,0.5800000000000001,0.04,-6.177309640372251e-16,0.6931471805599462,1.293920615620201,1.8255692782330084,2.2815382130688877,2.641210948783103,2.919117859422776,3.079275220049341,3.151001734371312
79,0.6,0.04,-6.790493731548601e-16,0.6931471805599461,1.2945145224584624,1.8251028334980686,2.281119610257544,2.6399161828863877,2.917595522320158,3.076911694683354,3.14819481712593
80,0.62,0.04,-9.021951209113227e-16,0.6931471805599458,1.2950775433697754,1.8245768683818941,2.2806203584326488,2.638507331779523,2.915973172030135,3.0744458702002144,3.1452772922692662
81,0.64,0.04,-9.992312153487764e-16,0.693147180559946,1.295608864088415,1.8239741805458503,2.28001757658996,2.636943640575912,2.9142038078889954,3.0718268301769247,3.142203003588234
82,0.66,0.04,-1.0710325042216299e-15,0.6931471805599458,1.296106734316694,1.8232741279452187,2.2792829339831493,2.635176269625,2.912227998018313,3.0689881207552063,3.138910309301309
83,0.68,0.04,-9.816535876273551e-16,0.6931471805599458,1.2965681164949137,1.82245177616999,2.2783809080796567,2.6331453584330755,2.9099697445502892,3.0658424427020585,3.1353164944595857
84,0.7000000000000001,0.04,-9.85261947982657e-16,0.6931471805599458,1.296988226744532,1.8214767253968562,2.277266391686413,2.6307762992691597,2.9073314941231976,3.062275673882823,3.1313114617416744
85,0.7200000000000001,0.04,-1.1232165100360706e-15,0.6931471805599458,1.2973599374524512,1.8203115232406466,2.2758815007318685,2.627975158452768,2.904188247671355,3.0581402937328024,3.1267507567441273
86,0.74,0.04,-9.649670385664434e-16,0.6931471805599458,1.297673004009866,1.818909555658251,2.274151409860393,2.6246231955581494,2.9003807659392664,3.0532482586290475,3.1214480223025256
87,0.76,0.04,-1.1627966655953684e-15,0.6931471805599458,1.2979130842442044,1.8172123189102036,2.2719790423626467,2.620570460531119,2.8957079561490846,3.0473634843150603,3.1151671279058815
88,0.78,0.04,-1.0734719591097183e-15,0.6931471805599456,1.2980605655019448,1.815146061627213,2.269238517587485,2.6156285451861527,2.88991871980006,3.0401944160113654,3.1076145950950225
89,0.8,0.04,-1.2165426001645495e-15,0.6931471805599456,1.2980893633585622,1.8126180630299094,2.2657675407016624,2.6095628873863466,2.8827040629713596,3.031387843875134,3.0984337385943466
90,0.8200000000000001,0.04,-1.1996764801188208e-15,0.6931471805599458,1.29796630881688,1.8095136056422696,2.261359799673708,2.602086088502811,2.8736916426405266,3.0205266334344714,3.087203707554203
91,0.8400000000000001,0.04,-1.3061824029065774e-15,0.6931471805599458,1.297653165358297,1.805696937801818,2.2557608534784483,2.5928567420642703,2.862448132434235,3.007137449025037,3.073450078825316
92,0.86,0.04,-1.3258945536550796e-15,0.6931471805599456,1.2971140923052478,1.8010222586787472,2.248673312699278,2.5814923593499284,2.8484987019640347,2.9907187533604147,3.056676862707782
93,0.88,0.04,-1.493759543141938e-15,0.6931471805599457,1.2963419671507095,1.7953797458449394,2.239810421167882,2.567644670279059,2.831416623175388,2.970843669333137,3.0364671156961625
94,0.9,0.04,-1.5009932045114902e-15,0.6931471805599456,1.2954379459557268,1.7888268470466735,2.229035781922499,2.551188562781687,2.810999909797006,2.947366671226802,3.012644193390841
95,0.92,0.04,-1.7736564983644396e-15,0.6931471805599456,1.294850945945151,1.7821244934361997,2.2171752115314716,2.5333108657374064,2.7885636717873514,2.921981511319263,2.9867661500568943
96,0.9400000000000001,0.04,-2.1020545601467233e-15,0.6931471805599455,1.295173764670647,1.7770328308169652,2.206625047643682,2.518527518194866,2.7695620479860894,2.9016486209374923,2.9655986981441074
97,0.9600000000000001,0.04,-5.131447567211006e-15,0.6931471805599445,1.2576933800079393,1.7267396377153972,2.116489462871754,2.423188389526569,2.642439753424859,2.779702819161981,2.824538976541615
98,0.98,0.04,-2.2174475526170727e-15,0.6931471805599457,1.2925877252879021,1.7773960679497345,2.211405192541381,2.52636586748881,2.7815846620499944,2.914057027913644,2.979473437968306
99,1.0,0.04,-3.716888992769161e-15,0.6931471805599445,1.2940381313840394,1.8194451491573007,2.268784175736424,2.6279511044016433,2.9017646923330167,3.0699820911097153,3.1517628274098013
100,0.02,0.06,-4.730780654369235e-16,0.6931471805599466,1.294898625693358,1.8823231033515135,2.3474335420025207,2.7728175477647024,3.0532825796376653,3.2682405030154653,3.3144295891933866
101,0.04,0.06,-4.2449225558241705e-16,0.6931471805599464,1.2879697988403371,1.8722075353638332,2.331421933411624,2.754991152617254,3.033047175995136,3.248871364953405,3.2950474289970306
102,0.06,0.06,-5.080368092360031e-16,0.6931471805599463,1.283644686757321,1.8642093366784123,2.319941322754927,2.7399491620641574,3.0169200635474525,3.231250605253438,3.27872361261503
103,0.08,0.06,-4.868711499500122e-16,0.6931471805599463,1.280927772709035,1.8578456351214572,2.3117425523468094,2.727705573998547,3.0046556093641543,3.2164518001312383,3.2660185988926695
104,0.1,0.06,-3.962691177799033e-16,0.6931471805599463,1.2793125763743016,1.852829748943286,2.3060371308334533,2.71794542233019,2.9956764486145673,3.2043161460974328,3.2565508294077468
105,0.12000000000000001,0.06,-4.601997765068692e-16,0.6931471805599463,1.2784854680174653,1.8488908284256798,2.302169380560443,2.710142001235658,2.989153876025118,3.1942328932767174,3.249473891410125
106,0.13999999999999999,0.06,-3.9487998374640637e-16,0.6931471805599463,1.2782304402974667,1.8457895749372213,2.2996028193572102,2.703778044464867,2.984288262780984,3.1855827780346004,3.2439250863677076
107,0.16,0.06,-4.198098574499948e-16,0.6931471805599463,1.2783883638975988,1.8433252190388751,2.297910000122773,2.698422950410094,2.98041900489916,3.1778671493091544,3.2391934208196616
108,0.18,0.06,-3.9376867651960897e-16,0.6931471805599462,1.278839008924825,1.8413361039958964,2.296765255927347,2.6937523988105694,2.977059565034698,3.170735378600782,3.2347711378564554
109,0.19999999999999998,0.06,-3.570989261670754e-16,0.6931471805599463,1.2794920680502653,1.8396973278683875,2.2959359390722636,2.6895432677638516,2.973893560174382,3.163973355539307,3.230349111282738
110,0.22,0.06,-4.4353016810490426e-16,0.6931471805599462,1.280280890751261,1.8383157427825523,2.2952680835714174,2.685655281380177,2.970746291048749,3.157472839491207,3.225780289869574
111,0.24,0.06,-4.703438430831862e-16,0.6931471805599462,1.2811571847129173,1.8371236433064526,2.2946682921073016,2.6820079380174207,2.967545451381633,3.151195242838841,3.2210303873219726
112,0.26,0.06,-4.81033398877536e-16,0.6931471805599463,1.2820864250960622,1.8360724799117152,2.2940854902788113,2.6785588484623974,2.9642824656719546,3.145139308209283,3.216130501749179
113,0.28,0.06,-4.458307095896464e-16,0.6931471805599463,1.2830440550966875,1.8351274248319889,2.2934953621232887,2.67528667196852,2.960981236862796,3.1393172930747024,3.2111398902251267
114,0.30000000000000004,0.06,-4.2598980983316216e-16,0.6931471805599463,1.2840125394055903,1.8342631134657525,2.292888697195017,2.6721794126676364,2.9576765212217357,3.133740319868699,3.206121255058126
115,0.32,0.06,-4.369131467209548e-16,0.6931471805599463,1.2849792158252602,1.833460530093922,2.2922635732872307,2.669227378700418,2.954401099092765,3.1284112707842056,3.2011271493072933
116,0.34,0.06,-4.593358029006699e-16,0.6931471805599462,1.285934802716036,1.8327048300522306,2.2916206110546904,2.666419551439301,2.951179564367202,3.123322852797002,3.196194547103396
117,0.36000000000000004,0.06,-4.445601601687654e-16,0.6931471805599462,1.2868723934111492,1.8319838519967973,2.290960376402297,2.6637421413292963,2.948026410429904,3.1184586419249056,3.1913445398839113
118,0.38,0.06,-4.615821342767877e-16,0.6931471805599462,1.2877867863633825,1.831287108722478,2.2902821366728947,2.6611783853634883,2.944946522395794,3.1137954638680627,3.1865847208043863
119,0.4,0.06,-4.491002567660479e-16,0.6931471805599462,1.2886740351082384,1.8306051011323967,2.289583397738338,2.6587089502607832,2.941936753643214,3.1093060300035793,3.181912555742756
120,0.42000000000000004,0.06,-4.449633478516589e-16,0.6931471805599462,1.289531137044153,1.8299288494865782,2.288859850918136,2.656312549262358,2.938987755401544,3.1049611863620807,3.177318669268817
121,0.44,0.06,-4.109058471084576e-16,0.6931471805599462,1.2903558069791183,1.829249570050538,2.2881055034244953,2.653966542275388,2.936085583984748,3.1007314386420535,3.1727894369718643
122,0.46,0.06,-5.212640757403266e-16,0.6931471805599462,1.2911462997806447,1.8285584452486132,2.287312855832067,2.651647386885471,2.9332128473095604,3.0965876247183814,3.1683086031340975
123,0.48000000000000004,0.06,-5.238492202953467e-16,0.6931471805599462,1.2919012586455707,1.8278464467310127,2.2864730416334664,2.649330866532643,2.9303493054842518,3.0925007528571564,3.1638578696627495
124,0.5,0.06,-5.965957979373354e-16,0.6931471805599461,1.2926195740640227,1.8271041785143245,2.2855758743713817,2.6469920610530586,2.927471937972223,3.088441127090611,3.1594165593924597
125,0.52,0.06,-4.99884964151628e-16,0.6931471805599461,1.2933002450747484,1.826321714619621,2.2846097686703266,2.6446050540623163,2.924554548961982,3.0843769447537026,3.154960557103278
126,0.54,0.06,-5.825960373851159e-16,0.6931471805599461,1.2939422393823934,1.8254884131600533,2.283561517971422,2.6421423944544022,2.921567012563677,3.0802725751905626,3.150460775376037
127,0.56,0.06,-5.198207315982054e-16,0.6931471805599461,1.2945443522127806,1.8245926958443288,2.2824159248398095,2.6395743454145837,2.9184742660868097,3.0760867171650865,3.1458813890072572
128,0.5800000000000001,0.06,-5.667836263257733e-16,0.6931471805599461,1.295105065326303,1.8236217873254463,2.281155288767546,2.6368679633950816,2.915235149001477,3.071770595970339,3.1411780424682445
129,0.6,0.06,-6.250730456240266e-16,0.693147180559946,1.295622407764906,1.8225614125030472,2.2797587614370536,2.633986052488941,2.9118011667791333,3.0672663155532236,3.136296182400845
130,0.62,0.06,-8.201582859038496e-16,0.6931471805599458,1.296093819634221,1.8213954528597103,2.2782015819505843,2.630886039318717,2.908115240356913,3.0625054371915783,3.1311696092555623
131,0.64,0.06,-9.567508189780777e-16,0.6931471805599458,1.2965160208296207,1.8201055673488236,2.2764542072951097,2.627518813460143,2.9041104912744875,3.057407815744077,3.125719307252608
132,0.66,0.06,-1.0779917269162708e-15,0.6931471805599458,1.2968848892710185,1.8186707919405745,2.2744813596387834,2.6238275821467245,2.8997091142155145,3.051880712537439,3.119852591232553
133,0.68,0.06,-1.0718863134324622e-15,0.6931471805599458,1.2971953587314244,1.817067147782494,2.272241026835516,2.6197468010114178,2.8948214071021425,3.045818234435077,3.113462632488361
134,0.7000000000000001,0.06,-9.252818509216857e-16,0.6931471805599458,1.2974413578546133,1.8152673180050927,2.269683489816277,2.6152012817179937,2.889345083642795,3.0391012201443135,3.1064284945256926
135,0.7200000000000001,0.06,-1.0259737395594887e-15,0.6931471805599458,1.297615849224158,1.8132405246873868,2.2667505631338236,2.610105704088069,2.883165150965545,3.0315978648705,3.098615983314419
136,0.74,0.06,-1.0251876929844346e-15,0.6931471805599458,1.2977111627414333,1.8109529320590319,2.26337548587981,2.604365053440339,2.8761549469124947,3.0231657297186763,3.089879930658216
137,0.76,0.06,-1.1603910920251662e-15,0.6931471805599458,1.2977201356285422,1.8083693014515974,2.259484300450388,2.597876990343325,2.8681793535369877,3.0136562505148543,3.08006886880618
138,0.78,0.06,-1.0878918480037761e-15,0.6931471805599456,1.297638463745486,1.8054564939096396,2.254999557965045,2.590537379904273,2.859101266017867,3.002923016039258,3.069032982346897
139,0.8,0.06,-1.1121474834813507e-15,0.6931471805599458,1.2974653291493483,1.8021857174753393,2.249840520708061,2.582243109943557,2.8487843987994097,2.990827202553641,3.0566283891709127
140,0.8200000000000001,0.06,-1.1620817697878858e-15,0.6931471805599458,1.297196215861762,1.7985289899818664,2.243920266999506,2.57289756315186,2.8371075997954547,2.977257709053285,3.0427397299883503
141,0.8400000000000001,0.06,-1.276502368434786e-15,0.6931471805599457,1.2968489208335552,1.7945071666156487,2.2372233729716524,2.5625165084106336,2.8241044786228677,2.962291487889771,3.027445680812699
142,0.86,0.06,-1.37267448926604e-15,0.6931471805599456,1.2966013620782717,1.7903709501733833,2.230030420880451,2.5514671424178337,2.8101534300095223,2.9464286286929458,3.011183250919392
143,0.88,0.06,-1.4935765840253305e-15,0.6931471805599456,1.2964147272311906,1.786080967601317,2.2222317207073,2.5398015577066047,2.795308180827507,2.9299307827087033,2.994108730405078
144,0.9,0.06,-1.5923135206208698e-15,0.6931471805599456,1.2964275919745067,1.782384458766458,2.2150033032910494,2.5299118130465312,2.7828803978180323,2.916613709525233,2.980449024373442
145,0.92,0.06,-1.7292075974243224e-15,0.6931471805599456,1.2984865237609382,1.7821679335162233,2.212559263121971,2.5289121148664013,2.7805118820615076,2.9166980512305307,2.9792124266057436
146,0.9400000000000001,0.06,-4.8001119951676434e-15,0.6931471805599445,1.2606051335426725,1.7327413458577803,2.125225170231725,2.435219209954669,2.655951220053926,2.795058909153952,2.8396798303993886
147,0.9600000000000001,0.06,-2.064480178606522e-15,0.6931471805599456,1.2951142791657264,1.7769019187333537,2.206449017550738,2.5182824627565576,2.7692874627697615,2.9013261979829053,2.9652839703800167
148,0.98,0.06,-1.9562463086063664e-15,0.6931471805599458,1.2955058965796327,1.7930274310834957,2.2367765856948956,2.563851952441235,2.827290056571105,2.966259846040643,3.0319244787968676
